"polozka","mesic","cena","polozka_kod","idhod"
"Citrony [1 kg]","2014-09","85.89","0116102","1303529132"
"Citrony [1 kg]","2014-10","53.49","0116102","1303071618"
"Citrony [1 kg]","2014-11","42.92","0116102","1303382073"
"Citrony [1 kg]","2014-12","36.55","0116102","1302917880"
"Citrony [1 kg]","2015-01","34.96","0116102","1303269727"
"Citrony [1 kg]","2015-02","34.84","0116102","1303495314"
"Citrony [1 kg]","2015-03","35.77","0116102","1302919789"
"Citrony [1 kg]","2015-04","38.01","0116102","1303382722"
"Citrony [1 kg]","2015-05","44.88","0116102","1303495015"
"Citrony [1 kg]","2015-06","49.23","0116102","1303382723"
"Citrony [1 kg]","2015-07","56.96","0116102","1303382724"
"Citrony [1 kg]","2015-08","70.86","0116102","1302919175"
"Citrony [1 kg]","2015-09","72.64","0116102","1302919373"
"Citrony [1 kg]","2015-10","59.28","0116102","1303071850"
"Citrony [1 kg]","2015-11","46.90","0116102","1303046106"
"Citrony [1 kg]","2015-12","46.65","0116102","1303046107"
"Citrony [1 kg]","2016-01","46.18","0116102","1302918265"
"Citrony [1 kg]","2016-02","50.46","0116102","1303071851"
"Citrony [1 kg]","2016-03","48.03","0116102","1303269944"
"Citrony [1 kg]","2016-04","54.25","0116102","1303271471"
"Citrony [1 kg]","2016-05","66.63","0116102","1303271472"
"Citrony [1 kg]","2016-06","80.07","0116102","1303383146"
"Citrony [1 kg]","2016-07","85.41","0116102","1303046649"
"Citrony [1 kg]","2016-08","92.03","0116102","1303495122"
"Citrony [1 kg]","2016-09","84.41","0116102","1302919363"
"Citrony [1 kg]","2016-10","54.33","0116102","1303495123"
"Citrony [1 kg]","2016-11","43.91","0116102","1302919364"
"Citrony [1 kg]","2016-12","43.97","0116102","1303495124"
"Citrony [1 kg]","2017-01","42.89","0116102","1303046650"
"Citrony [1 kg]","2017-02","43.58","0116102","1303271402"
"Citrony [1 kg]","2017-03","42.03","0116102","1303496028"
"Citrony [1 kg]","2017-04","44.72","0116102","1303047597"
"Citrony [1 kg]","2017-05","52.78","0116102","1303047598"
"Citrony [1 kg]","2017-06","57.06","0116102","1303383822"
"Citrony [1 kg]","2017-07","58.07","0116102","1303047397"
"Citrony [1 kg]","2017-08","56.86","0116102","1303047398"
"Citrony [1 kg]","2017-09","55.65","0116102","1303530691"
"Citrony [1 kg]","2017-10","47.49","0116102","1303269420"
"Citrony [1 kg]","2017-11","47.30","0116102","1302917162"
"Citrony [1 kg]","2017-12","45.48","0116102","1303045580"
"Citrony [1 kg]","2018-01","46.61","0116102","1302917163"
"Citrony [1 kg]","2018-02","45.29","0116102","1303493999"
"Citrony [1 kg]","2018-03","45.56","0116102","1303528853"
"Citrony [1 kg]","2018-04","45.28","0116102","1303045581"
"Citrony [1 kg]","2018-05","55.60","0116102","1303494000"
"Citrony [1 kg]","2018-06","66.64","0116102","1303382263"
"Citrony [1 kg]","2018-07","67.70","0116102","1303382264"
"Citrony [1 kg]","2018-08","69.01","0116102","1303529456"
"Citrony [1 kg]","2018-09","72.96","0116102","1303046159"
"Citrony [1 kg]","2018-10","46.21","0116102","1303382151"
"Citrony [1 kg]","2018-11","39.09","0116102","1302918034"
"Citrony [1 kg]","2018-12","38.93","0116102","1303382152"
"Citrony [1 kg]","2019-01","37.10","0116102","1303269825"
"Citrony [1 kg]","2019-02","38.06","0116102","1303047861"
"Citrony [1 kg]","2019-03","40.04","0116102","1302921883"
"Citrony [1 kg]","2019-04","41.02","0116102","1302921884"
"Citrony [1 kg]","2019-05","46.25","0116102","1303496308"
"Citrony [1 kg]","2019-06","48.33","0116102","1302921885"
"Citrony [1 kg]","2019-07","48.17","0116102","1302921886"
"Citrony [1 kg]","2019-08","51.43","0116102","1303384102"
"Citrony [1 kg]","2019-09","50.01","0116102","1303384103"
"Citrony [1 kg]","2019-10","50.94","0116102","1303530379"
"Citrony [1 kg]","2019-11","46.51","0116102","1303383270"
"Citrony [1 kg]","2019-12","46.16","0116102","1303495508"
"Citrony [1 kg]","2020-01","46.23","0116102","1303271668"
"Citrony [1 kg]","2020-02","46.93","0116102","1303531188"
"Citrony [1 kg]","2020-03","51.10","0116102","1303496309"
"Citrony [1 kg]","2020-04","69.90","0116102","1303531189"
"Citrony [1 kg]","2020-05","77.30","0116102","1303496310"
"Citrony [1 kg]","2020-06","75.68","0116102","1302920166"
"Citrony [1 kg]","2020-07","71.53","0116102","1303530380"
"Citrony [1 kg]","2020-08","69.88","0116102","1303495509"
"Citrony [1 kg]","2020-09","71.85","0116102","1303270862"
"Citrony [1 kg]","2020-10","61.91","0116102","1302920167"
"Citrony [1 kg]","2020-11","49.77","0116102","1302920168"
"Citrony [1 kg]","2020-12","46.04","0116102","1303072782"
"Citrony [1 kg]","2021-01","45.04","0116102","1226074519"
"Citrony [1 kg]","2021-02","45.49","0116102","1226074520"
"Citrony [1 kg]","2021-03","46.24","0116102","1226074521"
"Citrony [1 kg]","2021-04","45.06","0116102","1226074523"
"Citrony [1 kg]","2021-05","49.66","0116102","1226074524"
"Citrony [1 kg]","2021-06","48.97","0116102","1226074525"
"Citrony [1 kg]","2021-07","47.90","0116102","1226074526"
"Citrony [1 kg]","2021-08","64.58","0116102","1226074527"
"Citrony [1 kg]","2021-09","58.01","0116102","1226074528"
"Citrony [1 kg]","2021-10","52.39","0116102","1226074529"
"Citrony [1 kg]","2021-11","49.67","0116102","1226074530"
"Citrony [1 kg]","2021-12","44.37","0116102","1226074531"
"Citrony [1 kg]","2022-01","42.80","0116102","1302918972"
"Citrony [1 kg]","2022-02","45.71","0116102","1303072211"
"Citrony [1 kg]","2022-03","46.64","0116102","1303494911"
"Citrony [1 kg]","2022-04","52.45","0116102","1303072103"
"Citrony [1 kg]","2022-05","55.85","0116102","1302918705"
"Citrony [1 kg]","2022-06","57.94","0116102","1303047477"
"Citrony [1 kg]","2022-07","58.01","0116102","1303072876"
"Citrony [1 kg]","2022-08","56.53","0116102","1303047179"
"Citrony [1 kg]","2022-09","58.46","0116102","1303383375"
"Citrony [1 kg]","2022-10","55.04","0116102","1303072877"
"Citrony [1 kg]","2022-11","56.02","0116102","1303495597"
"Citrony [1 kg]","2022-12","52.67","0116102","1303072878"
"Citrony [1 kg]","2023-01","48.09","0116102","1303383376"
"Citrony [1 kg]","2023-02","50.11","0116102","1303382421"
"Citrony [1 kg]","2023-03","48.49","0116102","1302918568"
"Citrony [1 kg]","2023-04","52.77","0116102","1303046251"
"Citrony [1 kg]","2023-05","56.06","0116102","1303046252"
"Citrony [1 kg]","2023-06","59.13","0116102","1303529560"
"Citrony [1 kg]","2023-07","58.43","0116102","1303270174"
"Citrony [1 kg]","2023-08","59.42","0116102","1303494791"
"Citrony [1 kg]","2023-09","62.76","0116102","1302918708"
"Citrony [1 kg]","2023-10","53.37","0116102","1302920417"
"Citrony [1 kg]","2023-11","49.42","0116102","1303530476"
"Citrony [1 kg]","2023-12","49.99","0116102","1302920418"
"Citrony [1 kg]","2024-01","42.06","0116102","1303495598"
"Citrony [1 kg]","2024-02","49.90","0116102","1302920419"
"Citrony [1 kg]","2024-03","46.51","0116102","1270013861"
"Citrony [1 kg]","2024-04","50.08","0116102","1282308201"
"Citrony [1 kg]","2024-05","50.73","0116102","1289788494"
"Citrony [1 kg]","2024-06","51.81","0116102","1301196755"
"Citrony [1 kg]","2024-07","51.24","0116102","1307440612"
"Citrony [1 kg]","2024-08","61.00","0116102","1327447925"
"Citrony [1 kg]","2024-09","77.61","0116102","1337635853"
"Citrony [1 kg]","2024-10","65.09","0116102","1344738644"
"Citrony [1 kg]","2024-11","48.44","0116102","1349753125"
"Banány žluté [1 kg]","2010-01","27.22","0116103","1303495125"
"Banány žluté [1 kg]","2010-02","27.26","0116103","1303529960"
"Banány žluté [1 kg]","2010-03","29.05","0116103","1303046341"
"Banány žluté [1 kg]","2010-04","28.26","0116103","1302918741"
"Banány žluté [1 kg]","2010-05","28.90","0116103","1302918742"
"Banány žluté [1 kg]","2010-06","31.13","0116103","1303270199"
"Banány žluté [1 kg]","2010-07","29.92","0116103","1302918970"
"Banány žluté [1 kg]","2010-08","25.52","0116103","1303072210"
"Banány žluté [1 kg]","2010-09","27.14","0116103","1303271199"
"Banány žluté [1 kg]","2010-10","24.30","0116103","1303047399"
"Banány žluté [1 kg]","2010-11","23.98","0116103","1302920880"
"Banány žluté [1 kg]","2010-12","26.27","0116103","1303495845"
"Banány žluté [1 kg]","2011-01","29.58","0116103","1302920881"
"Banány žluté [1 kg]","2011-02","33.53","0116103","1303047400"
"Banány žluté [1 kg]","2011-03","32.52","0116103","1303529076"
"Banány žluté [1 kg]","2011-04","27.67","0116103","1302917631"
"Banány žluté [1 kg]","2011-05","31.11","0116103","1303269421"
"Banány žluté [1 kg]","2011-06","24.05","0116103","1303381610"
"Banány žluté [1 kg]","2011-07","22.85","0116103","1302916943"
"Banány žluté [1 kg]","2011-08","22.51","0116103","1303528724"
"Banány žluté [1 kg]","2011-09","22.50","0116103","1303493873"
"Banány žluté [1 kg]","2011-10","24.54","0116103","1303269299"
"Banány žluté [1 kg]","2011-11","25.50","0116103","1303381611"
"Banány žluté [1 kg]","2011-12","26.12","0116103","1303071210"
"Banány žluté [1 kg]","2012-01","27.28","0116103","1303045988"
"Banány žluté [1 kg]","2012-02","34.09","0116103","1303382153"
"Banány žluté [1 kg]","2012-03","35.97","0116103","1303529291"
"Banány žluté [1 kg]","2012-04","31.57","0116103","1302918035"
"Banány žluté [1 kg]","2012-05","34.16","0116103","1303382154"
"Banány žluté [1 kg]","2012-06","28.01","0116103","1303271473"
"Banány žluté [1 kg]","2012-07","29.42","0116103","1302921463"
"Banány žluté [1 kg]","2012-08","28.81","0116103","1303383892"
"Banány žluté [1 kg]","2012-09","28.09","0116103","1303073306"
"Banány žluté [1 kg]","2012-10","32.11","0116103","1302921253"
"Banány žluté [1 kg]","2012-11","27.82","0116103","1302921254"
"Banány žluté [1 kg]","2012-12","31.82","0116103","1303530860"
"Banány žluté [1 kg]","2013-01","34.07","0116103","1303496000"
"Banány žluté [1 kg]","2013-02","34.78","0116103","1303271376"
"Banány žluté [1 kg]","2013-03","34.79","0116103","1303271377"
"Banány žluté [1 kg]","2013-04","33.99","0116103","1303496001"
"Banány žluté [1 kg]","2013-05","33.38","0116103","1302921887"
"Banány žluté [1 kg]","2013-06","31.31","0116103","1302921888"
"Banány žluté [1 kg]","2013-07","31.32","0116103","1303384104"
"Banány žluté [1 kg]","2013-08","30.85","0116103","1302921889"
"Banány žluté [1 kg]","2013-09","29.20","0116103","1303073307"
"Banány žluté [1 kg]","2013-10","26.74","0116103","1303271378"
"Banány žluté [1 kg]","2013-11","25.96","0116103","1303047576"
"Banány žluté [1 kg]","2013-12","32.74","0116103","1303047577"
"Banány žluté [1 kg]","2014-01","31.97","0116103","1303270494"
"Banány žluté [1 kg]","2014-02","32.82","0116103","1303046651"
"Banány žluté [1 kg]","2014-03","33.94","0116103","1303495126"
"Banány žluté [1 kg]","2014-04","36.02","0116103","1302919365"
"Banány žluté [1 kg]","2014-05","32.61","0116103","1303529961"
"Banány žluté [1 kg]","2014-06","32.38","0116103","1303382822"
"Banány žluté [1 kg]","2014-07","28.84","0116103","1303529962"
"Banány žluté [1 kg]","2014-08","28.60","0116103","1302919366"
"Banány žluté [1 kg]","2014-09","28.20","0116103","1303047377"
"Banány žluté [1 kg]","2014-10","32.12","0116103","1303530665"
"Banány žluté [1 kg]","2014-11","28.70","0116103","1303047378"
"Banány žluté [1 kg]","2014-12","31.10","0116103","1303270863"
"Banány žluté [1 kg]","2015-01","30.74","0116103","1303047070"
"Banány žluté [1 kg]","2015-02","35.20","0116103","1302920169"
"Banány žluté [1 kg]","2015-03","35.90","0116103","1303270864"
"Banány žluté [1 kg]","2015-04","37.34","0116103","1303072783"
"Banány žluté [1 kg]","2015-05","30.86","0116103","1303382511"
"Banány žluté [1 kg]","2015-06","34.55","0116103","1303494788"
"Banány žluté [1 kg]","2015-07","31.78","0116103","1302918706"
"Banány žluté [1 kg]","2015-08","29.02","0116103","1303494789"
"Banány žluté [1 kg]","2015-09","30.43","0116103","1303494790"
"Banány žluté [1 kg]","2015-10","31.27","0116103","1302918707"
"Banány žluté [1 kg]","2015-11","27.61","0116103","1303046325"
"Banány žluté [1 kg]","2015-12","27.16","0116103","1303047684"
"Banány žluté [1 kg]","2016-01","31.83","0116103","1303047180"
"Banány žluté [1 kg]","2016-02","32.65","0116103","1302920416"
"Banány žluté [1 kg]","2016-03","35.60","0116103","1303530064"
"Banány žluté [1 kg]","2016-04","35.28","0116103","1303495230"
"Banány žluté [1 kg]","2016-05","31.27","0116103","1303382931"
"Banány žluté [1 kg]","2016-06","32.15","0116103","1303046759"
"Banány žluté [1 kg]","2016-07","31.52","0116103","1303530065"
"Banány žluté [1 kg]","2016-08","31.39","0116103","1302919579"
"Banány žluté [1 kg]","2016-09","30.94","0116103","1303270277"
"Banány žluté [1 kg]","2016-10","30.11","0116103","1303529732"
"Banány žluté [1 kg]","2016-11","29.99","0116103","1303046416"
"Banány žluté [1 kg]","2016-12","28.06","0116103","1303072188"
"Banány žluté [1 kg]","2017-01","31.70","0116103","1303382603"
"Banány žluté [1 kg]","2017-02","30.30","0116103","1303494891"
"Banány žluté [1 kg]","2017-03","32.46","0116103","1302921677"
"Banány žluté [1 kg]","2017-04","33.13","0116103","1302921678"
"Banány žluté [1 kg]","2017-05","35.24","0116103","1302920635"
"Banány žluté [1 kg]","2017-06","35.45","0116103","1303382932"
"Banány žluté [1 kg]","2017-07","29.71","0116103","1303046858"
"Banány žluté [1 kg]","2017-08","27.20","0116103","1303046859"
"Banány žluté [1 kg]","2017-09","27.35","0116103","1303383045"
"Banány žluté [1 kg]","2017-10","29.65","0116103","1303495312"
"Banány žluté [1 kg]","2017-11","30.22","0116103","1303046860"
"Banány žluté [1 kg]","2017-12","30.66","0116103","1303530168"
"Banány žluté [1 kg]","2018-01","32.13","0116103","1303271506"
"Banány žluté [1 kg]","2018-02","35.80","0116103","1303073444"
"Banány žluté [1 kg]","2018-03","36.95","0116103","1302921524"
"Banány žluté [1 kg]","2018-04","33.49","0116103","1302921525"
"Banány žluté [1 kg]","2018-05","26.77","0116103","1302921526"
"Banány žluté [1 kg]","2018-06","28.41","0116103","1303382604"
"Banány žluté [1 kg]","2018-07","26.09","0116103","1303046417"
"Banány žluté [1 kg]","2018-08","27.00","0116103","1303072189"
"Banány žluté [1 kg]","2018-09","26.79","0116103","1302920636"
"Banány žluté [1 kg]","2018-10","27.14","0116103","1303495701"
"Banány žluté [1 kg]","2018-11","25.01","0116103","1302920637"
"Banány žluté [1 kg]","2018-12","27.37","0116103","1303530566"
"Banány žluté [1 kg]","2019-01","29.28","0116103","1303495702"
"Banány žluté [1 kg]","2019-02","32.11","0116103","1303383485"
"Banány žluté [1 kg]","2019-03","33.31","0116103","1302920638"
"Banány žluté [1 kg]","2019-04","32.63","0116103","1303271084"
"Banány žluté [1 kg]","2019-05","30.70","0116103","1303528664"
"Banány žluté [1 kg]","2019-06","32.99","0116103","1303071151"
"Banány žluté [1 kg]","2019-07","31.45","0116103","1303269298"
"Banány žluté [1 kg]","2019-08","29.62","0116103","1302916942"
"Banány žluté [1 kg]","2019-09","29.25","0116103","1303046203"
"Banány žluté [1 kg]","2019-10","31.85","0116103","1303529511"
"Banány žluté [1 kg]","2019-11","32.94","0116103","1303382378"
"Banány žluté [1 kg]","2019-12","29.87","0116103","1303494660"
"Banány žluté [1 kg]","2020-01","32.32","0116103","1303530473"
"Banány žluté [1 kg]","2020-02","33.24","0116103","1303072871"
"Banány žluté [1 kg]","2020-03","32.08","0116103","1303047174"
"Banány žluté [1 kg]","2020-04","32.58","0116103","1303072872"
"Banány žluté [1 kg]","2020-05","30.55","0116103","1303270968"
"Banány žluté [1 kg]","2020-06","32.01","0116103","1303383373"
"Banány žluté [1 kg]","2020-07","29.07","0116103","1303530474"
"Banány žluté [1 kg]","2020-08","27.76","0116103","1302920409"
"Banány žluté [1 kg]","2020-09","23.30","0116103","1303529751"
"Banány žluté [1 kg]","2020-10","22.85","0116103","1303270296"
"Banány žluté [1 kg]","2020-11","23.90","0116103","1303270297"
"Banány žluté [1 kg]","2020-12","25.04","0116103","1302921730"
"Banány žluté [1 kg]","2021-01","27.04","0116103","1226074532"
"Banány žluté [1 kg]","2021-02","28.12","0116103","1226074534"
"Banány žluté [1 kg]","2021-03","28.10","0116103","1226074535"
"Banány žluté [1 kg]","2021-04","26.24","0116103","1226074536"
"Banány žluté [1 kg]","2021-05","26.11","0116103","1226074537"
"Banány žluté [1 kg]","2021-06","25.31","0116103","1226074538"
"Banány žluté [1 kg]","2021-07","22.31","0116103","1226074539"
"Banány žluté [1 kg]","2021-08","22.31","0116103","1226074540"
"Banány žluté [1 kg]","2021-09","23.48","0116103","1226074541"
"Banány žluté [1 kg]","2021-10","22.98","0116103","1226074542"
"Banány žluté [1 kg]","2021-11","25.60","0116103","1226074543"
"Banány žluté [1 kg]","2021-12","22.78","0116103","1226074545"
"Banány žluté [1 kg]","2022-01","26.69","0116103","1303528725"
"Banány žluté [1 kg]","2022-02","28.13","0116103","1303269300"
"Banány žluté [1 kg]","2022-03","30.60","0116103","1303494661"
"Banány žluté [1 kg]","2022-04","27.86","0116103","1302918469"
"Banány žluté [1 kg]","2022-05","27.62","0116103","1303381479"
"Banány žluté [1 kg]","2022-06","25.86","0116103","1303493763"
"Banány žluté [1 kg]","2022-07","26.08","0116103","1303071092"
"Banány žluté [1 kg]","2022-08","26.86","0116103","1303528601"
"Banány žluté [1 kg]","2022-09","25.48","0116103","1302921464"
"Banány žluté [1 kg]","2022-10","29.23","0116103","1302921465"
"Banány žluté [1 kg]","2022-11","31.32","0116103","1303047677"
"Banány žluté [1 kg]","2022-12","28.52","0116103","1303383893"
"Banány žluté [1 kg]","2023-01","33.97","0116103","1302921466"
"Banány žluté [1 kg]","2023-02","36.27","0116103","1302921467"
"Banány žluté [1 kg]","2023-03","34.31","0116103","1303271076"
"Banány žluté [1 kg]","2023-04","32.21","0116103","1302920626"
"Banány žluté [1 kg]","2023-05","30.94","0116103","1303496002"
"Banány žluté [1 kg]","2023-06","28.66","0116103","1302920629"
"Banány žluté [1 kg]","2023-07","30.34","0116103","1303383481"
"Banány žluté [1 kg]","2023-08","31.95","0116103","1303383482"
"Banány žluté [1 kg]","2023-09","27.50","0116103","1303072990"
"Banány žluté [1 kg]","2023-10","33.16","0116103","1303495696"
